image_name,image_path,class,fold
yorkshire_terrier_10,./data/resized_images/trainval/yorkshire_terrier_10.jpg,37.0,trainval
yorkshire_terrier_100,./data/resized_images/trainval/yorkshire_terrier_100.jpg,37.0,trainval
yorkshire_terrier_101,./data/resized_images/trainval/yorkshire_terrier_101.jpg,37.0,trainval
yorkshire_terrier_102,./data/resized_images/trainval/yorkshire_terrier_102.jpg,37.0,trainval
yorkshire_terrier_103,./data/resized_images/trainval/yorkshire_terrier_103.jpg,37.0,trainval
yorkshire_terrier_104,./data/resized_images/trainval/yorkshire_terrier_104.jpg,37.0,trainval
yorkshire_terrier_105,./data/resized_images/trainval/yorkshire_terrier_105.jpg,37.0,trainval
yorkshire_terrier_106,./data/resized_images/trainval/yorkshire_terrier_106.jpg,37.0,trainval
yorkshire_terrier_107,./data/resized_images/trainval/yorkshire_terrier_107.jpg,37.0,trainval
yorkshire_terrier_108,./data/resized_images/trainval/yorkshire_terrier_108.jpg,37.0,trainval
yorkshire_terrier_109,./data/resized_images/trainval/yorkshire_terrier_109.jpg,37.0,trainval
yorkshire_terrier_11,./data/resized_images/trainval/yorkshire_terrier_11.jpg,37.0,trainval
yorkshire_terrier_110,./data/resized_images/trainval/yorkshire_terrier_110.jpg,37.0,trainval
yorkshire_terrier_111,./data/resized_images/trainval/yorkshire_terrier_111.jpg,37.0,trainval
yorkshire_terrier_112,./data/resized_images/trainval/yorkshire_terrier_112.jpg,37.0,trainval
yorkshire_terrier_113,./data/resized_images/trainval/yorkshire_terrier_113.jpg,37.0,trainval
yorkshire_terrier_114,./data/resized_images/trainval/yorkshire_terrier_114.jpg,37.0,trainval
yorkshire_terrier_115,./data/resized_images/trainval/yorkshire_terrier_115.jpg,37.0,trainval
yorkshire_terrier_116,./data/resized_images/trainval/yorkshire_terrier_116.jpg,37.0,trainval
yorkshire_terrier_117,./data/resized_images/trainval/yorkshire_terrier_117.jpg,37.0,trainval
yorkshire_terrier_118,./data/resized_images/trainval/yorkshire_terrier_118.jpg,37.0,trainval
yorkshire_terrier_119,./data/resized_images/trainval/yorkshire_terrier_119.jpg,37.0,trainval
yorkshire_terrier_12,./data/resized_images/trainval/yorkshire_terrier_12.jpg,37.0,trainval
yorkshire_terrier_120,./data/resized_images/trainval/yorkshire_terrier_120.jpg,37.0,trainval
yorkshire_terrier_121,./data/resized_images/trainval/yorkshire_terrier_121.jpg,37.0,trainval
yorkshire_terrier_122,./data/resized_images/trainval/yorkshire_terrier_122.jpg,37.0,trainval
yorkshire_terrier_123,./data/resized_images/trainval/yorkshire_terrier_123.jpg,37.0,trainval
yorkshire_terrier_124,./data/resized_images/trainval/yorkshire_terrier_124.jpg,37.0,trainval
yorkshire_terrier_125,./data/resized_images/trainval/yorkshire_terrier_125.jpg,37.0,trainval
yorkshire_terrier_126,./data/resized_images/trainval/yorkshire_terrier_126.jpg,37.0,trainval
yorkshire_terrier_127,./data/resized_images/trainval/yorkshire_terrier_127.jpg,37.0,trainval
yorkshire_terrier_128,./data/resized_images/trainval/yorkshire_terrier_128.jpg,37.0,trainval
yorkshire_terrier_129,./data/resized_images/trainval/yorkshire_terrier_129.jpg,37.0,trainval
yorkshire_terrier_13,./data/resized_images/trainval/yorkshire_terrier_13.jpg,37.0,trainval
yorkshire_terrier_130,./data/resized_images/trainval/yorkshire_terrier_130.jpg,37.0,trainval
yorkshire_terrier_131,./data/resized_images/trainval/yorkshire_terrier_131.jpg,37.0,trainval
yorkshire_terrier_132,./data/resized_images/trainval/yorkshire_terrier_132.jpg,37.0,trainval
yorkshire_terrier_133,./data/resized_images/trainval/yorkshire_terrier_133.jpg,37.0,trainval
yorkshire_terrier_134,./data/resized_images/trainval/yorkshire_terrier_134.jpg,37.0,trainval
yorkshire_terrier_135,./data/resized_images/trainval/yorkshire_terrier_135.jpg,37.0,trainval
yorkshire_terrier_136,./data/resized_images/trainval/yorkshire_terrier_136.jpg,37.0,trainval
yorkshire_terrier_137,./data/resized_images/trainval/yorkshire_terrier_137.jpg,37.0,trainval
yorkshire_terrier_138,./data/resized_images/trainval/yorkshire_terrier_138.jpg,37.0,trainval
yorkshire_terrier_139,./data/resized_images/trainval/yorkshire_terrier_139.jpg,37.0,trainval
yorkshire_terrier_14,./data/resized_images/trainval/yorkshire_terrier_14.jpg,37.0,trainval
yorkshire_terrier_140,./data/resized_images/trainval/yorkshire_terrier_140.jpg,37.0,trainval
yorkshire_terrier_141,./data/resized_images/trainval/yorkshire_terrier_141.jpg,37.0,trainval
yorkshire_terrier_142,./data/resized_images/trainval/yorkshire_terrier_142.jpg,37.0,trainval
yorkshire_terrier_143,./data/resized_images/trainval/yorkshire_terrier_143.jpg,37.0,trainval
yorkshire_terrier_144,./data/resized_images/trainval/yorkshire_terrier_144.jpg,37.0,trainval
yorkshire_terrier_145,./data/resized_images/trainval/yorkshire_terrier_145.jpg,37.0,trainval
yorkshire_terrier_146,./data/resized_images/trainval/yorkshire_terrier_146.jpg,37.0,trainval
yorkshire_terrier_147,./data/resized_images/trainval/yorkshire_terrier_147.jpg,37.0,trainval
yorkshire_terrier_148,./data/resized_images/trainval/yorkshire_terrier_148.jpg,37.0,trainval
yorkshire_terrier_149,./data/resized_images/trainval/yorkshire_terrier_149.jpg,37.0,trainval
yorkshire_terrier_15,./data/resized_images/trainval/yorkshire_terrier_15.jpg,37.0,trainval
yorkshire_terrier_150,./data/resized_images/trainval/yorkshire_terrier_150.jpg,37.0,trainval
yorkshire_terrier_151,./data/resized_images/trainval/yorkshire_terrier_151.jpg,37.0,trainval
yorkshire_terrier_152,./data/resized_images/trainval/yorkshire_terrier_152.jpg,37.0,trainval
yorkshire_terrier_153,./data/resized_images/trainval/yorkshire_terrier_153.jpg,37.0,trainval
yorkshire_terrier_154,./data/resized_images/trainval/yorkshire_terrier_154.jpg,37.0,trainval
yorkshire_terrier_155,./data/resized_images/trainval/yorkshire_terrier_155.jpg,37.0,trainval
yorkshire_terrier_156,./data/resized_images/trainval/yorkshire_terrier_156.jpg,37.0,trainval
yorkshire_terrier_157,./data/resized_images/trainval/yorkshire_terrier_157.jpg,37.0,trainval
yorkshire_terrier_158,./data/resized_images/trainval/yorkshire_terrier_158.jpg,37.0,trainval
yorkshire_terrier_159,./data/resized_images/trainval/yorkshire_terrier_159.jpg,37.0,trainval
yorkshire_terrier_16,./data/resized_images/trainval/yorkshire_terrier_16.jpg,37.0,trainval
yorkshire_terrier_160,./data/resized_images/trainval/yorkshire_terrier_160.jpg,37.0,trainval
yorkshire_terrier_161,./data/resized_images/trainval/yorkshire_terrier_161.jpg,37.0,trainval
yorkshire_terrier_162,./data/resized_images/trainval/yorkshire_terrier_162.jpg,37.0,trainval
yorkshire_terrier_163,./data/resized_images/trainval/yorkshire_terrier_163.jpg,37.0,trainval
yorkshire_terrier_164,./data/resized_images/trainval/yorkshire_terrier_164.jpg,37.0,trainval
yorkshire_terrier_165,./data/resized_images/trainval/yorkshire_terrier_165.jpg,37.0,trainval
yorkshire_terrier_166,./data/resized_images/trainval/yorkshire_terrier_166.jpg,37.0,trainval
yorkshire_terrier_167,./data/resized_images/trainval/yorkshire_terrier_167.jpg,37.0,trainval
yorkshire_terrier_168,./data/resized_images/trainval/yorkshire_terrier_168.jpg,37.0,trainval
yorkshire_terrier_169,./data/resized_images/trainval/yorkshire_terrier_169.jpg,37.0,trainval
yorkshire_terrier_17,./data/resized_images/trainval/yorkshire_terrier_17.jpg,37.0,trainval
yorkshire_terrier_170,./data/resized_images/trainval/yorkshire_terrier_170.jpg,37.0,trainval
yorkshire_terrier_171,./data/resized_images/trainval/yorkshire_terrier_171.jpg,37.0,trainval
yorkshire_terrier_172,./data/resized_images/trainval/yorkshire_terrier_172.jpg,37.0,trainval
yorkshire_terrier_173,./data/resized_images/trainval/yorkshire_terrier_173.jpg,37.0,trainval
yorkshire_terrier_174,./data/resized_images/trainval/yorkshire_terrier_174.jpg,37.0,trainval
yorkshire_terrier_175,./data/resized_images/trainval/yorkshire_terrier_175.jpg,37.0,trainval
yorkshire_terrier_176,./data/resized_images/trainval/yorkshire_terrier_176.jpg,37.0,trainval
yorkshire_terrier_177,./data/resized_images/trainval/yorkshire_terrier_177.jpg,37.0,trainval
yorkshire_terrier_178,./data/resized_images/trainval/yorkshire_terrier_178.jpg,37.0,trainval
yorkshire_terrier_179,./data/resized_images/trainval/yorkshire_terrier_179.jpg,37.0,trainval
yorkshire_terrier_18,./data/resized_images/trainval/yorkshire_terrier_18.jpg,37.0,trainval
yorkshire_terrier_180,./data/resized_images/trainval/yorkshire_terrier_180.jpg,37.0,trainval
yorkshire_terrier_181,./data/resized_images/trainval/yorkshire_terrier_181.jpg,37.0,trainval
yorkshire_terrier_182,./data/resized_images/trainval/yorkshire_terrier_182.jpg,37.0,trainval
yorkshire_terrier_183,./data/resized_images/trainval/yorkshire_terrier_183.jpg,37.0,trainval
yorkshire_terrier_184,./data/resized_images/trainval/yorkshire_terrier_184.jpg,37.0,trainval
yorkshire_terrier_185,./data/resized_images/trainval/yorkshire_terrier_185.jpg,37.0,trainval
yorkshire_terrier_186,./data/resized_images/trainval/yorkshire_terrier_186.jpg,37.0,trainval
yorkshire_terrier_187,./data/resized_images/trainval/yorkshire_terrier_187.jpg,37.0,trainval
yorkshire_terrier_188,./data/resized_images/trainval/yorkshire_terrier_188.jpg,37.0,trainval
yorkshire_terrier_189,./data/resized_images/trainval/yorkshire_terrier_189.jpg,37.0,trainval
yorkshire_terrier_190,./data/resized_images/trainval/yorkshire_terrier_190.jpg,37.0,trainval
Abyssinian_2,./data/resized_images/test/Abyssinian_2.jpg,1.0,test
Abyssinian_20,./data/resized_images/test/Abyssinian_20.jpg,1.0,test
Abyssinian_201,./data/resized_images/test/Abyssinian_201.jpg,1.0,test
Abyssinian_202,./data/resized_images/test/Abyssinian_202.jpg,1.0,test
Abyssinian_204,./data/resized_images/test/Abyssinian_204.jpg,1.0,test
Abyssinian_205,./data/resized_images/test/Abyssinian_205.jpg,1.0,test
Abyssinian_206,./data/resized_images/test/Abyssinian_206.jpg,1.0,test
Abyssinian_207,./data/resized_images/test/Abyssinian_207.jpg,1.0,test
Abyssinian_21,./data/resized_images/test/Abyssinian_21.jpg,1.0,test
Abyssinian_210,./data/resized_images/test/Abyssinian_210.jpg,1.0,test
Abyssinian_212,./data/resized_images/test/Abyssinian_212.jpg,1.0,test
Abyssinian_213,./data/resized_images/test/Abyssinian_213.jpg,1.0,test
Abyssinian_215,./data/resized_images/test/Abyssinian_215.jpg,1.0,test
Abyssinian_216,./data/resized_images/test/Abyssinian_216.jpg,1.0,test
Abyssinian_217,./data/resized_images/test/Abyssinian_217.jpg,1.0,test
Abyssinian_219,./data/resized_images/test/Abyssinian_219.jpg,1.0,test
Abyssinian_22,./data/resized_images/test/Abyssinian_22.jpg,1.0,test
Abyssinian_220,./data/resized_images/test/Abyssinian_220.jpg,1.0,test
Abyssinian_221,./data/resized_images/test/Abyssinian_221.jpg,1.0,test
Abyssinian_223,./data/resized_images/test/Abyssinian_223.jpg,1.0,test
Abyssinian_224,./data/resized_images/test/Abyssinian_224.jpg,1.0,test
Abyssinian_225,./data/resized_images/test/Abyssinian_225.jpg,1.0,test
Abyssinian_226,./data/resized_images/test/Abyssinian_226.jpg,1.0,test
Abyssinian_228,./data/resized_images/test/Abyssinian_228.jpg,1.0,test
Abyssinian_230,./data/resized_images/test/Abyssinian_230.jpg,1.0,test
Abyssinian_232,./data/resized_images/test/Abyssinian_232.jpg,1.0,test
Abyssinian_24,./data/resized_images/test/Abyssinian_24.jpg,1.0,test
Abyssinian_25,./data/resized_images/test/Abyssinian_25.jpg,1.0,test
Abyssinian_26,./data/resized_images/test/Abyssinian_26.jpg,1.0,test
Abyssinian_27,./data/resized_images/test/Abyssinian_27.jpg,1.0,test
Abyssinian_29,./data/resized_images/test/Abyssinian_29.jpg,1.0,test
Abyssinian_3,./data/resized_images/test/Abyssinian_3.jpg,1.0,test
Abyssinian_30,./data/resized_images/test/Abyssinian_30.jpg,1.0,test
Abyssinian_31,./data/resized_images/test/Abyssinian_31.jpg,1.0,test
Abyssinian_32,./data/resized_images/test/Abyssinian_32.jpg,1.0,test
Abyssinian_33,./data/resized_images/test/Abyssinian_33.jpg,1.0,test
Abyssinian_36,./data/resized_images/test/Abyssinian_36.jpg,1.0,test
Abyssinian_37,./data/resized_images/test/Abyssinian_37.jpg,1.0,test
Abyssinian_4,./data/resized_images/test/Abyssinian_4.jpg,1.0,test
Abyssinian_40,./data/resized_images/test/Abyssinian_40.jpg,1.0,test
Abyssinian_43,./data/resized_images/test/Abyssinian_43.jpg,1.0,test
Abyssinian_44,./data/resized_images/test/Abyssinian_44.jpg,1.0,test
Abyssinian_45,./data/resized_images/test/Abyssinian_45.jpg,1.0,test
Abyssinian_46,./data/resized_images/test/Abyssinian_46.jpg,1.0,test
Abyssinian_47,./data/resized_images/test/Abyssinian_47.jpg,1.0,test
Abyssinian_48,./data/resized_images/test/Abyssinian_48.jpg,1.0,test
Abyssinian_49,./data/resized_images/test/Abyssinian_49.jpg,1.0,test
Abyssinian_5,./data/resized_images/test/Abyssinian_5.jpg,1.0,test
Abyssinian_50,./data/resized_images/test/Abyssinian_50.jpg,1.0,test
Abyssinian_51,./data/resized_images/test/Abyssinian_51.jpg,1.0,test
Abyssinian_52,./data/resized_images/test/Abyssinian_52.jpg,1.0,test
Abyssinian_54,./data/resized_images/test/Abyssinian_54.jpg,1.0,test
Abyssinian_55,./data/resized_images/test/Abyssinian_55.jpg,1.0,test
Abyssinian_56,./data/resized_images/test/Abyssinian_56.jpg,1.0,test
Abyssinian_57,./data/resized_images/test/Abyssinian_57.jpg,1.0,test
Abyssinian_58,./data/resized_images/test/Abyssinian_58.jpg,1.0,test
Abyssinian_6,./data/resized_images/test/Abyssinian_6.jpg,1.0,test
Abyssinian_60,./data/resized_images/test/Abyssinian_60.jpg,1.0,test
Abyssinian_61,./data/resized_images/test/Abyssinian_61.jpg,1.0,test
Abyssinian_62,./data/resized_images/test/Abyssinian_62.jpg,1.0,test
Abyssinian_63,./data/resized_images/test/Abyssinian_63.jpg,1.0,test
Abyssinian_65,./data/resized_images/test/Abyssinian_65.jpg,1.0,test
Abyssinian_66,./data/resized_images/test/Abyssinian_66.jpg,1.0,test
Abyssinian_67,./data/resized_images/test/Abyssinian_67.jpg,1.0,test
Abyssinian_68,./data/resized_images/test/Abyssinian_68.jpg,1.0,test
Abyssinian_69,./data/resized_images/test/Abyssinian_69.jpg,1.0,test
Abyssinian_7,./data/resized_images/test/Abyssinian_7.jpg,1.0,test
Abyssinian_70,./data/resized_images/test/Abyssinian_70.jpg,1.0,test
Abyssinian_71,./data/resized_images/test/Abyssinian_71.jpg,1.0,test
Abyssinian_72,./data/resized_images/test/Abyssinian_72.jpg,1.0,test
Abyssinian_73,./data/resized_images/test/Abyssinian_73.jpg,1.0,test
Abyssinian_74,./data/resized_images/test/Abyssinian_74.jpg,1.0,test
Abyssinian_75,./data/resized_images/test/Abyssinian_75.jpg,1.0,test
Abyssinian_76,./data/resized_images/test/Abyssinian_76.jpg,1.0,test
Abyssinian_77,./data/resized_images/test/Abyssinian_77.jpg,1.0,test
Abyssinian_78,./data/resized_images/test/Abyssinian_78.jpg,1.0,test
Abyssinian_79,./data/resized_images/test/Abyssinian_79.jpg,1.0,test
Abyssinian_8,./data/resized_images/test/Abyssinian_8.jpg,1.0,test
Abyssinian_80,./data/resized_images/test/Abyssinian_80.jpg,1.0,test
Abyssinian_81,./data/resized_images/test/Abyssinian_81.jpg,1.0,test
Abyssinian_83,./data/resized_images/test/Abyssinian_83.jpg,1.0,test
Abyssinian_84,./data/resized_images/test/Abyssinian_84.jpg,1.0,test
Abyssinian_85,./data/resized_images/test/Abyssinian_85.jpg,1.0,test
Abyssinian_86,./data/resized_images/test/Abyssinian_86.jpg,1.0,test
Abyssinian_87,./data/resized_images/test/Abyssinian_87.jpg,1.0,test
Abyssinian_88,./data/resized_images/test/Abyssinian_88.jpg,1.0,test
Abyssinian_89,./data/resized_images/test/Abyssinian_89.jpg,1.0,test
Abyssinian_9,./data/resized_images/test/Abyssinian_9.jpg,1.0,test
Abyssinian_90,./data/resized_images/test/Abyssinian_90.jpg,1.0,test
Abyssinian_91,./data/resized_images/test/Abyssinian_91.jpg,1.0,test
Abyssinian_92,./data/resized_images/test/Abyssinian_92.jpg,1.0,test
Abyssinian_93,./data/resized_images/test/Abyssinian_93.jpg,1.0,test
Abyssinian_94,./data/resized_images/test/Abyssinian_94.jpg,1.0,test
Abyssinian_95,./data/resized_images/test/Abyssinian_95.jpg,1.0,test
Abyssinian_96,./data/resized_images/test/Abyssinian_96.jpg,1.0,test
Abyssinian_97,./data/resized_images/test/Abyssinian_97.jpg,1.0,test
Abyssinian_98,./data/resized_images/test/Abyssinian_98.jpg,1.0,test
Abyssinian_99,./data/resized_images/test/Abyssinian_99.jpg,1.0,test
american_bulldog_2,./data/resized_images/test/american_bulldog_2.jpg,2.0,test
american_bulldog_20,./data/resized_images/test/american_bulldog_20.jpg,2.0,test
american_bulldog_203,./data/resized_images/test/american_bulldog_203.jpg,2.0,test
american_bulldog_205,./data/resized_images/test/american_bulldog_205.jpg,2.0,test
american_bulldog_207,./data/resized_images/test/american_bulldog_207.jpg,2.0,test
american_bulldog_208,./data/resized_images/test/american_bulldog_208.jpg,2.0,test
american_bulldog_209,./data/resized_images/test/american_bulldog_209.jpg,2.0,test
american_bulldog_21,./data/resized_images/test/american_bulldog_21.jpg,2.0,test
american_bulldog_211,./data/resized_images/test/american_bulldog_211.jpg,2.0,test
american_bulldog_212,./data/resized_images/test/american_bulldog_212.jpg,2.0,test
american_bulldog_214,./data/resized_images/test/american_bulldog_214.jpg,2.0,test
american_bulldog_216,./data/resized_images/test/american_bulldog_216.jpg,2.0,test
american_bulldog_217,./data/resized_images/test/american_bulldog_217.jpg,2.0,test
american_bulldog_218,./data/resized_images/test/american_bulldog_218.jpg,2.0,test
american_bulldog_22,./data/resized_images/test/american_bulldog_22.jpg,2.0,test
american_bulldog_220,./data/resized_images/test/american_bulldog_220.jpg,2.0,test
american_bulldog_221,./data/resized_images/test/american_bulldog_221.jpg,2.0,test
american_bulldog_224,./data/resized_images/test/american_bulldog_224.jpg,2.0,test
american_bulldog_23,./data/resized_images/test/american_bulldog_23.jpg,2.0,test
american_bulldog_24,./data/resized_images/test/american_bulldog_24.jpg,2.0,test
american_bulldog_25,./data/resized_images/test/american_bulldog_25.jpg,2.0,test
american_bulldog_26,./data/resized_images/test/american_bulldog_26.jpg,2.0,test
american_bulldog_27,./data/resized_images/test/american_bulldog_27.jpg,2.0,test
american_bulldog_28,./data/resized_images/test/american_bulldog_28.jpg,2.0,test
american_bulldog_29,./data/resized_images/test/american_bulldog_29.jpg,2.0,test
american_bulldog_3,./data/resized_images/test/american_bulldog_3.jpg,2.0,test
american_bulldog_30,./data/resized_images/test/american_bulldog_30.jpg,2.0,test
american_bulldog_31,./data/resized_images/test/american_bulldog_31.jpg,2.0,test
american_bulldog_32,./data/resized_images/test/american_bulldog_32.jpg,2.0,test
american_bulldog_33,./data/resized_images/test/american_bulldog_33.jpg,2.0,test
american_bulldog_34,./data/resized_images/test/american_bulldog_34.jpg,2.0,test
american_bulldog_35,./data/resized_images/test/american_bulldog_35.jpg,2.0,test
american_bulldog_36,./data/resized_images/test/american_bulldog_36.jpg,2.0,test
american_bulldog_37,./data/resized_images/test/american_bulldog_37.jpg,2.0,test
american_bulldog_38,./data/resized_images/test/american_bulldog_38.jpg,2.0,test
american_bulldog_39,./data/resized_images/test/american_bulldog_39.jpg,2.0,test
american_bulldog_40,./data/resized_images/test/american_bulldog_40.jpg,2.0,test
american_bulldog_41,./data/resized_images/test/american_bulldog_41.jpg,2.0,test
american_bulldog_42,./data/resized_images/test/american_bulldog_42.jpg,2.0,test
american_bulldog_43,./data/resized_images/test/american_bulldog_43.jpg,2.0,test
american_bulldog_44,./data/resized_images/test/american_bulldog_44.jpg,2.0,test
american_bulldog_45,./data/resized_images/test/american_bulldog_45.jpg,2.0,test
american_bulldog_46,./data/resized_images/test/american_bulldog_46.jpg,2.0,test
american_bulldog_47,./data/resized_images/test/american_bulldog_47.jpg,2.0,test
american_bulldog_48,./data/resized_images/test/american_bulldog_48.jpg,2.0,test
american_bulldog_49,./data/resized_images/test/american_bulldog_49.jpg,2.0,test
american_bulldog_5,./data/resized_images/test/american_bulldog_5.jpg,2.0,test
american_bulldog_50,./data/resized_images/test/american_bulldog_50.jpg,2.0,test
american_bulldog_51,./data/resized_images/test/american_bulldog_51.jpg,2.0,test
american_bulldog_52,./data/resized_images/test/american_bulldog_52.jpg,2.0,test
american_bulldog_53,./data/resized_images/test/american_bulldog_53.jpg,2.0,test
american_bulldog_54,./data/resized_images/test/american_bulldog_54.jpg,2.0,test
american_bulldog_55,./data/resized_images/test/american_bulldog_55.jpg,2.0,test
american_bulldog_56,./data/resized_images/test/american_bulldog_56.jpg,2.0,test
american_bulldog_57,./data/resized_images/test/american_bulldog_57.jpg,2.0,test
american_bulldog_58,./data/resized_images/test/american_bulldog_58.jpg,2.0,test
american_bulldog_59,./data/resized_images/test/american_bulldog_59.jpg,2.0,test
american_bulldog_6,./data/resized_images/test/american_bulldog_6.jpg,2.0,test
american_bulldog_60,./data/resized_images/test/american_bulldog_60.jpg,2.0,test
american_bulldog_61,./data/resized_images/test/american_bulldog_61.jpg,2.0,test
american_bulldog_62,./data/resized_images/test/american_bulldog_62.jpg,2.0,test
american_bulldog_63,./data/resized_images/test/american_bulldog_63.jpg,2.0,test
american_bulldog_64,./data/resized_images/test/american_bulldog_64.jpg,2.0,test
american_bulldog_65,./data/resized_images/test/american_bulldog_65.jpg,2.0,test
american_bulldog_66,./data/resized_images/test/american_bulldog_66.jpg,2.0,test
american_bulldog_67,./data/resized_images/test/american_bulldog_67.jpg,2.0,test
american_bulldog_68,./data/resized_images/test/american_bulldog_68.jpg,2.0,test
american_bulldog_69,./data/resized_images/test/american_bulldog_69.jpg,2.0,test
american_bulldog_7,./data/resized_images/test/american_bulldog_7.jpg,2.0,test
american_bulldog_70,./data/resized_images/test/american_bulldog_70.jpg,2.0,test
american_bulldog_71,./data/resized_images/test/american_bulldog_71.jpg,2.0,test
american_bulldog_72,./data/resized_images/test/american_bulldog_72.jpg,2.0,test
american_bulldog_73,./data/resized_images/test/american_bulldog_73.jpg,2.0,test
american_bulldog_74,./data/resized_images/test/american_bulldog_74.jpg,2.0,test
american_bulldog_75,./data/resized_images/test/american_bulldog_75.jpg,2.0,test
american_bulldog_76,./data/resized_images/test/american_bulldog_76.jpg,2.0,test
american_bulldog_77,./data/resized_images/test/american_bulldog_77.jpg,2.0,test
american_bulldog_78,./data/resized_images/test/american_bulldog_78.jpg,2.0,test
american_bulldog_79,./data/resized_images/test/american_bulldog_79.jpg,2.0,test
american_bulldog_8,./data/resized_images/test/american_bulldog_8.jpg,2.0,test
american_bulldog_80,./data/resized_images/test/american_bulldog_80.jpg,2.0,test
american_bulldog_81,./data/resized_images/test/american_bulldog_81.jpg,2.0,test
american_bulldog_82,./data/resized_images/test/american_bulldog_82.jpg,2.0,test
american_bulldog_83,./data/resized_images/test/american_bulldog_83.jpg,2.0,test
american_bulldog_84,./data/resized_images/test/american_bulldog_84.jpg,2.0,test
american_bulldog_85,./data/resized_images/test/american_bulldog_85.jpg,2.0,test
american_bulldog_86,./data/resized_images/test/american_bulldog_86.jpg,2.0,test
american_bulldog_87,./data/resized_images/test/american_bulldog_87.jpg,2.0,test
american_bulldog_89,./data/resized_images/test/american_bulldog_89.jpg,2.0,test
american_bulldog_9,./data/resized_images/test/american_bulldog_9.jpg,2.0,test
american_bulldog_90,./data/resized_images/test/american_bulldog_90.jpg,2.0,test
american_bulldog_91,./data/resized_images/test/american_bulldog_91.jpg,2.0,test
american_bulldog_92,./data/resized_images/test/american_bulldog_92.jpg,2.0,test
american_bulldog_93,./data/resized_images/test/american_bulldog_93.jpg,2.0,test
american_bulldog_94,./data/resized_images/test/american_bulldog_94.jpg,2.0,test
american_bulldog_95,./data/resized_images/test/american_bulldog_95.jpg,2.0,test
american_bulldog_96,./data/resized_images/test/american_bulldog_96.jpg,2.0,test
american_bulldog_97,./data/resized_images/test/american_bulldog_97.jpg,2.0,test
american_bulldog_98,./data/resized_images/test/american_bulldog_98.jpg,2.0,test
american_bulldog_99,./data/resized_images/test/american_bulldog_99.jpg,2.0,test
american_pit_bull_terrier_1,./data/resized_images/test/american_pit_bull_terrier_1.jpg,3.0,test
american_pit_bull_terrier_19,./data/resized_images/test/american_pit_bull_terrier_19.jpg,3.0,test
american_pit_bull_terrier_191,./data/resized_images/test/american_pit_bull_terrier_191.jpg,3.0,test
american_pit_bull_terrier_192,./data/resized_images/test/american_pit_bull_terrier_192.jpg,3.0,test
american_pit_bull_terrier_193,./data/resized_images/test/american_pit_bull_terrier_193.jpg,3.0,test
american_pit_bull_terrier_194,./data/resized_images/test/american_pit_bull_terrier_194.jpg,3.0,test
american_pit_bull_terrier_195,./data/resized_images/test/american_pit_bull_terrier_195.jpg,3.0,test
american_pit_bull_terrier_196,./data/resized_images/test/american_pit_bull_terrier_196.jpg,3.0,test
american_pit_bull_terrier_197,./data/resized_images/test/american_pit_bull_terrier_197.jpg,3.0,test
american_pit_bull_terrier_198,./data/resized_images/test/american_pit_bull_terrier_198.jpg,3.0,test
american_pit_bull_terrier_199,./data/resized_images/test/american_pit_bull_terrier_199.jpg,3.0,test
american_pit_bull_terrier_2,./data/resized_images/test/american_pit_bull_terrier_2.jpg,3.0,test
american_pit_bull_terrier_20,./data/resized_images/test/american_pit_bull_terrier_20.jpg,3.0,test
american_pit_bull_terrier_200,./data/resized_images/test/american_pit_bull_terrier_200.jpg,3.0,test
american_pit_bull_terrier_201,./data/resized_images/test/american_pit_bull_terrier_201.jpg,3.0,test
american_pit_bull_terrier_202,./data/resized_images/test/american_pit_bull_terrier_202.jpg,3.0,test
american_pit_bull_terrier_203,./data/resized_images/test/american_pit_bull_terrier_203.jpg,3.0,test
american_pit_bull_terrier_204,./data/resized_images/test/american_pit_bull_terrier_204.jpg,3.0,test
american_pit_bull_terrier_21,./data/resized_images/test/american_pit_bull_terrier_21.jpg,3.0,test
american_pit_bull_terrier_22,./data/resized_images/test/american_pit_bull_terrier_22.jpg,3.0,test
american_pit_bull_terrier_23,./data/resized_images/test/american_pit_bull_terrier_23.jpg,3.0,test
american_pit_bull_terrier_24,./data/resized_images/test/american_pit_bull_terrier_24.jpg,3.0,test
american_pit_bull_terrier_25,./data/resized_images/test/american_pit_bull_terrier_25.jpg,3.0,test
american_pit_bull_terrier_26,./data/resized_images/test/american_pit_bull_terrier_26.jpg,3.0,test
american_pit_bull_terrier_27,./data/resized_images/test/american_pit_bull_terrier_27.jpg,3.0,test
american_pit_bull_terrier_28,./data/resized_images/test/american_pit_bull_terrier_28.jpg,3.0,test
american_pit_bull_terrier_29,./data/resized_images/test/american_pit_bull_terrier_29.jpg,3.0,test
american_pit_bull_terrier_30,./data/resized_images/test/american_pit_bull_terrier_30.jpg,3.0,test
american_pit_bull_terrier_31,./data/resized_images/test/american_pit_bull_terrier_31.jpg,3.0,test
american_pit_bull_terrier_32,./data/resized_images/test/american_pit_bull_terrier_32.jpg,3.0,test
american_pit_bull_terrier_33,./data/resized_images/test/american_pit_bull_terrier_33.jpg,3.0,test
american_pit_bull_terrier_35,./data/resized_images/test/american_pit_bull_terrier_35.jpg,3.0,test
american_pit_bull_terrier_36,./data/resized_images/test/american_pit_bull_terrier_36.jpg,3.0,test
american_pit_bull_terrier_37,./data/resized_images/test/american_pit_bull_terrier_37.jpg,3.0,test
